run,path,program,task,file,max_depth,max_num_nodes,status,elapsed_time,output
2,pydl8.5/core/build,./dl85,accuracy,kr-vs-kp,4,,Success,0.43904233,"(nFeats, nTransactions) : ( 73, 3196 )
Class Distribution: 0:1527, 1:1669
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 18, ""left"": {""feat"": 0, ""left"": {""feat"": 41, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 0}}, ""right"": {""feat"": 41, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 0}}}, ""right"": {""feat"": 65, ""left"": {""feat"": 41, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 46}}, ""right"": {""feat"": 63, ""left"": {""value"": 0, ""error"": 12}, ""right"": {""value"": 1, ""error"": 140}}}}
Size: 15
Depth: 3
Error: 198
Accuracy: 0.938048
CacheSize: 469
RunTime: 0.384524
Timeout: False"
3,pydl8.5/core/build,./dl85,accuracy,kr-vs-kp,4,,Success,0.717480183,"(nFeats, nTransactions) : ( 73, 3196 )
Class Distribution: 0:1527, 1:1669
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 18, ""left"": {""feat"": 0, ""left"": {""feat"": 41, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 0}}, ""right"": {""feat"": 41, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 0}}}, ""right"": {""feat"": 65, ""left"": {""feat"": 41, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 46}}, ""right"": {""feat"": 63, ""left"": {""value"": 0, ""error"": 12}, ""right"": {""value"": 1, ""error"": 140}}}}
Size: 15
Depth: 3
Error: 198
Accuracy: 0.938048
CacheSize: 469
RunTime: 0.664796
Timeout: False"
4,pydl8.5/core/build,./dl85,accuracy,kr-vs-kp,4,,Success,1.054344654,"(nFeats, nTransactions) : ( 73, 3196 )
Class Distribution: 0:1527, 1:1669
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 18, ""left"": {""feat"": 0, ""left"": {""feat"": 41, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 0}}, ""right"": {""feat"": 41, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 0}}}, ""right"": {""feat"": 65, ""left"": {""feat"": 41, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 46}}, ""right"": {""feat"": 63, ""left"": {""value"": 0, ""error"": 12}, ""right"": {""value"": 1, ""error"": 140}}}}
Size: 15
Depth: 3
Error: 198
Accuracy: 0.938048
CacheSize: 469
RunTime: 0.81049
Timeout: False"
5,pydl8.5/core/build,./dl85,accuracy,kr-vs-kp,4,,Success,0.545311928,"(nFeats, nTransactions) : ( 73, 3196 )
Class Distribution: 0:1527, 1:1669
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 18, ""left"": {""feat"": 0, ""left"": {""feat"": 41, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 0}}, ""right"": {""feat"": 41, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 0}}}, ""right"": {""feat"": 65, ""left"": {""feat"": 41, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 46}}, ""right"": {""feat"": 63, ""left"": {""value"": 0, ""error"": 12}, ""right"": {""value"": 1, ""error"": 140}}}}
Size: 15
Depth: 3
Error: 198
Accuracy: 0.938048
CacheSize: 469
RunTime: 0.472594
Timeout: False"
6,pydl8.5/core/build,./dl85,accuracy,kr-vs-kp,4,,Success,0.460095406,"(nFeats, nTransactions) : ( 73, 3196 )
Class Distribution: 0:1527, 1:1669
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 18, ""left"": {""feat"": 0, ""left"": {""feat"": 41, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 0}}, ""right"": {""feat"": 41, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 0}}}, ""right"": {""feat"": 65, ""left"": {""feat"": 41, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 46}}, ""right"": {""feat"": 63, ""left"": {""value"": 0, ""error"": 12}, ""right"": {""value"": 1, ""error"": 140}}}}
Size: 15
Depth: 3
Error: 198
Accuracy: 0.938048
CacheSize: 469
RunTime: 0.404043
Timeout: False"
7,pydl8.5/core/build,./dl85,accuracy,kr-vs-kp,4,,Success,0.446145296,"(nFeats, nTransactions) : ( 73, 3196 )
Class Distribution: 0:1527, 1:1669
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 18, ""left"": {""feat"": 0, ""left"": {""feat"": 41, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 0}}, ""right"": {""feat"": 41, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 0}}}, ""right"": {""feat"": 65, ""left"": {""feat"": 41, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 46}}, ""right"": {""feat"": 63, ""left"": {""value"": 0, ""error"": 12}, ""right"": {""value"": 1, ""error"": 140}}}}
Size: 15
Depth: 3
Error: 198
Accuracy: 0.938048
CacheSize: 469
RunTime: 0.387769
Timeout: False"
8,pydl8.5/core/build,./dl85,accuracy,kr-vs-kp,4,,Success,0.457955599,"(nFeats, nTransactions) : ( 73, 3196 )
Class Distribution: 0:1527, 1:1669
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 18, ""left"": {""feat"": 0, ""left"": {""feat"": 41, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 0}}, ""right"": {""feat"": 41, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 0}}}, ""right"": {""feat"": 65, ""left"": {""feat"": 41, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 46}}, ""right"": {""feat"": 63, ""left"": {""value"": 0, ""error"": 12}, ""right"": {""value"": 1, ""error"": 140}}}}
Size: 15
Depth: 3
Error: 198
Accuracy: 0.938048
CacheSize: 469
RunTime: 0.402171
Timeout: False"
9,pydl8.5/core/build,./dl85,accuracy,kr-vs-kp,4,,Success,0.581894159,"(nFeats, nTransactions) : ( 73, 3196 )
Class Distribution: 0:1527, 1:1669
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 18, ""left"": {""feat"": 0, ""left"": {""feat"": 41, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 0}}, ""right"": {""feat"": 41, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 0}}}, ""right"": {""feat"": 65, ""left"": {""feat"": 41, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 46}}, ""right"": {""feat"": 63, ""left"": {""value"": 0, ""error"": 12}, ""right"": {""value"": 1, ""error"": 140}}}}
Size: 15
Depth: 3
Error: 198
Accuracy: 0.938048
CacheSize: 469
RunTime: 0.517297
Timeout: False"
10,pydl8.5/core/build,./dl85,accuracy,kr-vs-kp,4,,Success,0.450393677,"(nFeats, nTransactions) : ( 73, 3196 )
Class Distribution: 0:1527, 1:1669
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 18, ""left"": {""feat"": 0, ""left"": {""feat"": 41, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 0}}, ""right"": {""feat"": 41, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 0}}}, ""right"": {""feat"": 65, ""left"": {""feat"": 41, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 46}}, ""right"": {""feat"": 63, ""left"": {""value"": 0, ""error"": 12}, ""right"": {""value"": 1, ""error"": 140}}}}
Size: 15
Depth: 3
Error: 198
Accuracy: 0.938048
CacheSize: 469
RunTime: 0.391046
Timeout: False"
1,pydl8.5/core/build,./dl85,accuracy,letter,4,,Success,81.10127139,"(nFeats, nTransactions) : ( 224, 20000 )
Class Distribution: 0:19187, 1:813
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 120, ""left"": {""feat"": 110, ""left"": {""value"": 0, ""error"": 252}, ""right"": {""feat"": 152, ""left"": {""value"": 0, ""error"": 42}, ""right"": {""value"": 1, ""error"": 0}}}, ""right"": {""feat"": 172, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""feat"": 200, ""left"": {""value"": 1, ""error"": 23}, ""right"": {""value"": 0, ""error"": 52}}}}
Size: 11
Depth: 3
Error: 369
Accuracy: 0.98155
CacheSize: 851
RunTime: 80.471367
Timeout: False"
2,pydl8.5/core/build,./dl85,accuracy,letter,4,,Success,78.22258806,"(nFeats, nTransactions) : ( 224, 20000 )
Class Distribution: 0:19187, 1:813
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 120, ""left"": {""feat"": 110, ""left"": {""value"": 0, ""error"": 252}, ""right"": {""feat"": 152, ""left"": {""value"": 0, ""error"": 42}, ""right"": {""value"": 1, ""error"": 0}}}, ""right"": {""feat"": 172, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""feat"": 200, ""left"": {""value"": 1, ""error"": 23}, ""right"": {""value"": 0, ""error"": 52}}}}
Size: 11
Depth: 3
Error: 369
Accuracy: 0.98155
CacheSize: 851
RunTime: 77.713379
Timeout: False"
3,pydl8.5/core/build,./dl85,accuracy,letter,4,,Success,79.05777764,"(nFeats, nTransactions) : ( 224, 20000 )
Class Distribution: 0:19187, 1:813
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 120, ""left"": {""feat"": 110, ""left"": {""value"": 0, ""error"": 252}, ""right"": {""feat"": 152, ""left"": {""value"": 0, ""error"": 42}, ""right"": {""value"": 1, ""error"": 0}}}, ""right"": {""feat"": 172, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""feat"": 200, ""left"": {""value"": 1, ""error"": 23}, ""right"": {""value"": 0, ""error"": 52}}}}
Size: 11
Depth: 3
Error: 369
Accuracy: 0.98155
CacheSize: 851
RunTime: 78.50663
Timeout: False"
4,pydl8.5/core/build,./dl85,accuracy,letter,4,,Success,82.9889617,"(nFeats, nTransactions) : ( 224, 20000 )
Class Distribution: 0:19187, 1:813
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 120, ""left"": {""feat"": 110, ""left"": {""value"": 0, ""error"": 252}, ""right"": {""feat"": 152, ""left"": {""value"": 0, ""error"": 42}, ""right"": {""value"": 1, ""error"": 0}}}, ""right"": {""feat"": 172, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""feat"": 200, ""left"": {""value"": 1, ""error"": 23}, ""right"": {""value"": 0, ""error"": 52}}}}
Size: 11
Depth: 3
Error: 369
Accuracy: 0.98155
CacheSize: 851
RunTime: 82.460953
Timeout: False"
5,pydl8.5/core/build,./dl85,accuracy,letter,4,,Success,100.8922274,"(nFeats, nTransactions) : ( 224, 20000 )
Class Distribution: 0:19187, 1:813
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 120, ""left"": {""feat"": 110, ""left"": {""value"": 0, ""error"": 252}, ""right"": {""feat"": 152, ""left"": {""value"": 0, ""error"": 42}, ""right"": {""value"": 1, ""error"": 0}}}, ""right"": {""feat"": 172, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""feat"": 200, ""left"": {""value"": 1, ""error"": 23}, ""right"": {""value"": 0, ""error"": 52}}}}
Size: 11
Depth: 3
Error: 369
Accuracy: 0.98155
CacheSize: 851
RunTime: 100.278397
Timeout: False"
6,pydl8.5/core/build,./dl85,accuracy,letter,4,,Success,94.15234089,"(nFeats, nTransactions) : ( 224, 20000 )
Class Distribution: 0:19187, 1:813
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 120, ""left"": {""feat"": 110, ""left"": {""value"": 0, ""error"": 252}, ""right"": {""feat"": 152, ""left"": {""value"": 0, ""error"": 42}, ""right"": {""value"": 1, ""error"": 0}}}, ""right"": {""feat"": 172, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""feat"": 200, ""left"": {""value"": 1, ""error"": 23}, ""right"": {""value"": 0, ""error"": 52}}}}
Size: 11
Depth: 3
Error: 369
Accuracy: 0.98155
CacheSize: 851
RunTime: 93.49868
Timeout: False"
7,pydl8.5/core/build,./dl85,accuracy,letter,4,,Success,78.33251739,"(nFeats, nTransactions) : ( 224, 20000 )
Class Distribution: 0:19187, 1:813
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 120, ""left"": {""feat"": 110, ""left"": {""value"": 0, ""error"": 252}, ""right"": {""feat"": 152, ""left"": {""value"": 0, ""error"": 42}, ""right"": {""value"": 1, ""error"": 0}}}, ""right"": {""feat"": 172, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""feat"": 200, ""left"": {""value"": 1, ""error"": 23}, ""right"": {""value"": 0, ""error"": 52}}}}
Size: 11
Depth: 3
Error: 369
Accuracy: 0.98155
CacheSize: 851
RunTime: 77.85334
Timeout: False"
8,pydl8.5/core/build,./dl85,accuracy,letter,4,,Success,76.28649044,"(nFeats, nTransactions) : ( 224, 20000 )
Class Distribution: 0:19187, 1:813
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 120, ""left"": {""feat"": 110, ""left"": {""value"": 0, ""error"": 252}, ""right"": {""feat"": 152, ""left"": {""value"": 0, ""error"": 42}, ""right"": {""value"": 1, ""error"": 0}}}, ""right"": {""feat"": 172, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""feat"": 200, ""left"": {""value"": 1, ""error"": 23}, ""right"": {""value"": 0, ""error"": 52}}}}
Size: 11
Depth: 3
Error: 369
Accuracy: 0.98155
CacheSize: 851
RunTime: 75.813232
Timeout: False"
9,pydl8.5/core/build,./dl85,accuracy,letter,4,,Success,77.19313717,"(nFeats, nTransactions) : ( 224, 20000 )
Class Distribution: 0:19187, 1:813
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 120, ""left"": {""feat"": 110, ""left"": {""value"": 0, ""error"": 252}, ""right"": {""feat"": 152, ""left"": {""value"": 0, ""error"": 42}, ""right"": {""value"": 1, ""error"": 0}}}, ""right"": {""feat"": 172, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""feat"": 200, ""left"": {""value"": 1, ""error"": 23}, ""right"": {""value"": 0, ""error"": 52}}}}
Size: 11
Depth: 3
Error: 369
Accuracy: 0.98155
CacheSize: 851
RunTime: 76.605316
Timeout: False"
10,pydl8.5/core/build,./dl85,accuracy,letter,4,,Success,75.45371127,"(nFeats, nTransactions) : ( 224, 20000 )
Class Distribution: 0:19187, 1:813
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 120, ""left"": {""feat"": 110, ""left"": {""value"": 0, ""error"": 252}, ""right"": {""feat"": 152, ""left"": {""value"": 0, ""error"": 42}, ""right"": {""value"": 1, ""error"": 0}}}, ""right"": {""feat"": 172, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""feat"": 200, ""left"": {""value"": 1, ""error"": 23}, ""right"": {""value"": 0, ""error"": 52}}}}
Size: 11
Depth: 3
Error: 369
Accuracy: 0.98155
CacheSize: 851
RunTime: 74.956551
Timeout: False"
1,pydl8.5/core/build,./dl85,accuracy,lymph,4,,Success,0.140286207,"(nFeats, nTransactions) : ( 68, 148 )
Class Distribution: 0:67, 1:81
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 4, ""left"": {""feat"": 50, ""left"": {""feat"": 37, ""left"": {""value"": 1, ""error"": 2}, ""right"": {""value"": 0, ""error"": 2}}, ""right"": {""feat"": 47, ""left"": {""value"": 1, ""error"": 2}, ""right"": {""value"": 0, ""error"": 2}}}, ""right"": {""feat"": 37, ""left"": {""feat"": 45, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""value"": 1, ""error"": 2}}, ""right"": {""feat"": 54, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 2}}}}
Size: 15
Depth: 3
Error: 12
Accuracy: 0.918919
CacheSize: 409
RunTime: 0.100104
Timeout: False"
2,pydl8.5/core/build,./dl85,accuracy,lymph,4,,Success,0.127105713,"(nFeats, nTransactions) : ( 68, 148 )
Class Distribution: 0:67, 1:81
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 4, ""left"": {""feat"": 50, ""left"": {""feat"": 37, ""left"": {""value"": 1, ""error"": 2}, ""right"": {""value"": 0, ""error"": 2}}, ""right"": {""feat"": 47, ""left"": {""value"": 1, ""error"": 2}, ""right"": {""value"": 0, ""error"": 2}}}, ""right"": {""feat"": 37, ""left"": {""feat"": 45, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""value"": 1, ""error"": 2}}, ""right"": {""feat"": 54, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 2}}}}
Size: 15
Depth: 3
Error: 12
Accuracy: 0.918919
CacheSize: 409
RunTime: 0.100938
Timeout: False"
3,pydl8.5/core/build,./dl85,accuracy,lymph,4,,Success,0.145609856,"(nFeats, nTransactions) : ( 68, 148 )
Class Distribution: 0:67, 1:81
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 4, ""left"": {""feat"": 50, ""left"": {""feat"": 37, ""left"": {""value"": 1, ""error"": 2}, ""right"": {""value"": 0, ""error"": 2}}, ""right"": {""feat"": 47, ""left"": {""value"": 1, ""error"": 2}, ""right"": {""value"": 0, ""error"": 2}}}, ""right"": {""feat"": 37, ""left"": {""feat"": 45, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""value"": 1, ""error"": 2}}, ""right"": {""feat"": 54, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 2}}}}
Size: 15
Depth: 3
Error: 12
Accuracy: 0.918919
CacheSize: 409
RunTime: 0.117168
Timeout: False"
4,pydl8.5/core/build,./dl85,accuracy,lymph,4,,Success,0.160737038,"(nFeats, nTransactions) : ( 68, 148 )
Class Distribution: 0:67, 1:81
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 4, ""left"": {""feat"": 50, ""left"": {""feat"": 37, ""left"": {""value"": 1, ""error"": 2}, ""right"": {""value"": 0, ""error"": 2}}, ""right"": {""feat"": 47, ""left"": {""value"": 1, ""error"": 2}, ""right"": {""value"": 0, ""error"": 2}}}, ""right"": {""feat"": 37, ""left"": {""feat"": 45, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""value"": 1, ""error"": 2}}, ""right"": {""feat"": 54, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 2}}}}
Size: 15
Depth: 3
Error: 12
Accuracy: 0.918919
CacheSize: 409
RunTime: 0.128212
Timeout: False"
5,pydl8.5/core/build,./dl85,accuracy,lymph,4,,Success,0.127845764,"(nFeats, nTransactions) : ( 68, 148 )
Class Distribution: 0:67, 1:81
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 4, ""left"": {""feat"": 50, ""left"": {""feat"": 37, ""left"": {""value"": 1, ""error"": 2}, ""right"": {""value"": 0, ""error"": 2}}, ""right"": {""feat"": 47, ""left"": {""value"": 1, ""error"": 2}, ""right"": {""value"": 0, ""error"": 2}}}, ""right"": {""feat"": 37, ""left"": {""feat"": 45, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""value"": 1, ""error"": 2}}, ""right"": {""feat"": 54, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 2}}}}
Size: 15
Depth: 3
Error: 12
Accuracy: 0.918919
CacheSize: 409
RunTime: 0.099855
Timeout: False"
6,pydl8.5/core/build,./dl85,accuracy,lymph,4,,Success,0.126964092,"(nFeats, nTransactions) : ( 68, 148 )
Class Distribution: 0:67, 1:81
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 4, ""left"": {""feat"": 50, ""left"": {""feat"": 37, ""left"": {""value"": 1, ""error"": 2}, ""right"": {""value"": 0, ""error"": 2}}, ""right"": {""feat"": 47, ""left"": {""value"": 1, ""error"": 2}, ""right"": {""value"": 0, ""error"": 2}}}, ""right"": {""feat"": 37, ""left"": {""feat"": 45, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""value"": 1, ""error"": 2}}, ""right"": {""feat"": 54, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 2}}}}
Size: 15
Depth: 3
Error: 12
Accuracy: 0.918919
CacheSize: 409
RunTime: 0.100687
Timeout: False"
7,pydl8.5/core/build,./dl85,accuracy,lymph,4,,Success,0.126521587,"(nFeats, nTransactions) : ( 68, 148 )
Class Distribution: 0:67, 1:81
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 4, ""left"": {""feat"": 50, ""left"": {""feat"": 37, ""left"": {""value"": 1, ""error"": 2}, ""right"": {""value"": 0, ""error"": 2}}, ""right"": {""feat"": 47, ""left"": {""value"": 1, ""error"": 2}, ""right"": {""value"": 0, ""error"": 2}}}, ""right"": {""feat"": 37, ""left"": {""feat"": 45, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""value"": 1, ""error"": 2}}, ""right"": {""feat"": 54, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 2}}}}
Size: 15
Depth: 3
Error: 12
Accuracy: 0.918919
CacheSize: 409
RunTime: 0.10016
Timeout: False"
8,pydl8.5/core/build,./dl85,accuracy,lymph,4,,Success,0.130755901,"(nFeats, nTransactions) : ( 68, 148 )
Class Distribution: 0:67, 1:81
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 4, ""left"": {""feat"": 50, ""left"": {""feat"": 37, ""left"": {""value"": 1, ""error"": 2}, ""right"": {""value"": 0, ""error"": 2}}, ""right"": {""feat"": 47, ""left"": {""value"": 1, ""error"": 2}, ""right"": {""value"": 0, ""error"": 2}}}, ""right"": {""feat"": 37, ""left"": {""feat"": 45, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""value"": 1, ""error"": 2}}, ""right"": {""feat"": 54, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 2}}}}
Size: 15
Depth: 3
Error: 12
Accuracy: 0.918919
CacheSize: 409
RunTime: 0.103761
Timeout: False"
9,pydl8.5/core/build,./dl85,accuracy,lymph,4,,Success,0.131795168,"(nFeats, nTransactions) : ( 68, 148 )
Class Distribution: 0:67, 1:81
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 4, ""left"": {""feat"": 50, ""left"": {""feat"": 37, ""left"": {""value"": 1, ""error"": 2}, ""right"": {""value"": 0, ""error"": 2}}, ""right"": {""feat"": 47, ""left"": {""value"": 1, ""error"": 2}, ""right"": {""value"": 0, ""error"": 2}}}, ""right"": {""feat"": 37, ""left"": {""feat"": 45, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""value"": 1, ""error"": 2}}, ""right"": {""feat"": 54, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 2}}}}
Size: 15
Depth: 3
Error: 12
Accuracy: 0.918919
CacheSize: 409
RunTime: 0.103681
Timeout: False"
10,pydl8.5/core/build,./dl85,accuracy,lymph,4,,Success,0.127006769,"(nFeats, nTransactions) : ( 68, 148 )
Class Distribution: 0:67, 1:81
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 4, ""left"": {""feat"": 50, ""left"": {""feat"": 37, ""left"": {""value"": 1, ""error"": 2}, ""right"": {""value"": 0, ""error"": 2}}, ""right"": {""feat"": 47, ""left"": {""value"": 1, ""error"": 2}, ""right"": {""value"": 0, ""error"": 2}}}, ""right"": {""feat"": 37, ""left"": {""feat"": 45, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""value"": 1, ""error"": 2}}, ""right"": {""feat"": 54, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 2}}}}
Size: 15
Depth: 3
Error: 12
Accuracy: 0.918919
CacheSize: 409
RunTime: 0.101238
Timeout: False"
1,pydl8.5/core/build,./dl85,accuracy,mushroom,4,,Success,2.654850006,"(nFeats, nTransactions) : ( 119, 8124 )
Class Distribution: 0:3916, 1:4208
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 27, ""left"": {""feat"": 38, ""left"": {""feat"": 102, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""value"": 1, ""error"": 0}}, ""right"": {""feat"": 61, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""value"": 1, ""error"": 8}}}, ""right"": {""feat"": 22, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""feat"": 25, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 0}}}}
Size: 9
Depth: 3
Error: 8
Accuracy: 0.999015
CacheSize: 712
RunTime: 2.50175
Timeout: False"
2,pydl8.5/core/build,./dl85,accuracy,mushroom,4,,Success,2.576336145,"(nFeats, nTransactions) : ( 119, 8124 )
Class Distribution: 0:3916, 1:4208
maxdepth: 3 --- minsup: 1
Cache type: Trie
Cache key: Frequent Itemsets
Tree: {""feat"": 27, ""left"": {""feat"": 38, ""left"": {""feat"": 102, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""value"": 1, ""error"": 0}}, ""right"": {""feat"": 61, ""left"": {""value"": 0, ""error"": 0}, ""right"": {""value"": 1, ""error"": 8}}}, ""right"": {""feat"": 22, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""feat"": 25, ""left"": {""value"": 1, ""error"": 0}, ""right"": {""value"": 0, ""error"": 0}}}}
Size: 9
Depth: 3
Error: 8
Accuracy: 0.999015
CacheSize: 712
RunTime: 2.463209
Timeout: False"
